INFO 2025-11-04 21:52:04,920 autoreload 12216 17504 Watching for file changes with StatReloader
INFO 2025-11-29 13:23:22,355 authentication 16640 19088 SimpleTokenAuthentication: User ID: 168
INFO 2025-11-29 13:23:22,356 authentication 16640 19088 SimpleTokenAuthentication: User found: farmer_01711111111 (farmer)
INFO 2025-11-29 13:23:22,356 views 16640 19088 Request: GET /api/notifications/
INFO 2025-11-29 13:23:22,358 runserver 16640 6836 [mHTTP GET /api/notifications/ 200 [0.01, 127.0.0.1:56547][0m
INFO 2025-11-29 13:23:34,644 authentication 16640 19212 SimpleTokenAuthentication: Header: Bearer farmer_token_168
INFO 2025-11-29 13:23:34,644 authentication 16640 19212 SimpleTokenAuthentication: Token: farmer_token_168
INFO 2025-11-29 13:23:34,644 authentication 16640 19212 SimpleTokenAuthentication: User ID: 168
INFO 2025-11-29 13:23:34,645 authentication 16640 19212 SimpleTokenAuthentication: User found: farmer_01711111111 (farmer)
INFO 2025-11-29 13:23:34,645 views 16640 19212 Request: GET /api/notifications/
INFO 2025-11-29 13:23:34,647 runserver 16640 6836 [mHTTP GET /api/notifications/ 200 [0.01, 127.0.0.1:56547][0m
INFO 2025-11-29 13:23:39,206 authentication 16640 14840 SimpleTokenAuthentication: Header: Bearer farmer_token_189
INFO 2025-11-29 13:23:39,207 authentication 16640 14840 SimpleTokenAuthentication: Token: farmer_token_189
INFO 2025-11-29 13:23:39,207 authentication 16640 14840 SimpleTokenAuthentication: User ID: 189
INFO 2025-11-29 13:23:39,208 authentication 16640 14840 SimpleTokenAuthentication: User found: farmer_sfsdfdf (farmer)
INFO 2025-11-29 13:23:39,208 views 16640 14840 Request: GET /api/notifications/
INFO 2025-11-29 13:23:39,210 runserver 16640 6836 [mHTTP GET /api/notifications/ 200 [0.01, 127.0.0.1:56547][0m
INFO 2025-11-29 13:23:44,504 authentication 16640 11988 SimpleTokenAuthentication: Header: Bearer farmer_token_168
INFO 2025-11-29 13:23:44,504 authentication 16640 11988 SimpleTokenAuthentication: Token: farmer_token_168
INFO 2025-11-29 13:23:44,504 authentication 16640 11988 SimpleTokenAuthentication: User ID: 168
INFO 2025-11-29 13:23:44,505 authentication 16640 11988 SimpleTokenAuthentication: User found: farmer_01711111111 (farmer)
INFO 2025-11-29 13:23:44,505 views 16640 11988 Request: GET /api/notifications/
INFO 2025-11-29 13:23:44,507 runserver 16640 6836 [mHTTP GET /api/notifications/ 200 [0.00, 127.0.0.1:56547][0m
INFO 2025-11-29 13:23:47,645 authentication 16640 2008 SimpleTokenAuthentication: Header: Bearer farmer_token_189
INFO 2025-11-29 13:23:47,645 authentication 16640 2008 SimpleTokenAuthentication: Token: farmer_token_189
INFO 2025-11-29 13:23:47,645 authentication 16640 2008 SimpleTokenAuthentication: User ID: 189
INFO 2025-11-29 13:23:47,646 authentication 16640 2008 SimpleTokenAuthentication: User found: farmer_sfsdfdf (farmer)
INFO 2025-11-29 13:23:47,646 views 16640 2008 Request: GET /api/notifications/
INFO 2025-11-29 13:23:47,648 runserver 16640 6836 [mHTTP GET /api/notifications/ 200 [0.00, 127.0.0.1:56547][0m
INFO 2025-11-29 13:23:52,355 authentication 16640 19208 SimpleTokenAuthentication: Header: Bearer farmer_token_168
INFO 2025-11-29 13:23:52,355 authentication 16640 19208 SimpleTokenAuthentication: Token: farmer_token_168
INFO 2025-11-29 13:23:52,355 authentication 16640 19208 SimpleTokenAuthentication: User ID: 168
INFO 2025-11-29 13:23:52,356 authentication 16640 19208 SimpleTokenAuthentication: User found: farmer_01711111111 (farmer)
INFO 2025-11-29 13:23:52,356 views 16640 19208 Request: GET /api/notifications/
INFO 2025-11-29 13:23:52,358 runserver 16640 6836 [mHTTP GET /api/notifications/ 200 [0.01, 127.0.0.1:56547][0m
INFO 2025-11-29 13:24:04,640 authentication 16640 12876 SimpleTokenAuthentication: Header: Bearer farmer_token_168
INFO 2025-11-29 13:24:04,640 authentication 16640 12876 SimpleTokenAuthentication: Token: farmer_token_168
INFO 2025-11-29 13:24:04,640 authentication 16640 12876 SimpleTokenAuthentication: User ID: 168
INFO 2025-11-29 13:24:04,642 authentication 16640 12876 SimpleTokenAuthentication: User found: farmer_01711111111 (farmer)
INFO 2025-11-29 13:24:04,642 views 16640 12876 Request: GET /api/notifications/
INFO 2025-11-29 13:24:04,644 runserver 16640 6836 [mHTTP GET /api/notifications/ 200 [0.01, 127.0.0.1:56547][0m
INFO 2025-11-29 13:24:09,204 authentication 16640 18772 SimpleTokenAuthentication: Header: Bearer farmer_token_189
INFO 2025-11-29 13:24:09,204 authentication 16640 18772 SimpleTokenAuthentication: Token: farmer_token_189
INFO 2025-11-29 13:24:09,204 authentication 16640 18772 SimpleTokenAuthentication: User ID: 189
INFO 2025-11-29 13:24:09,205 authentication 16640 18772 SimpleTokenAuthentication: User found: farmer_sfsdfdf (farmer)
INFO 2025-11-29 13:24:09,205 views 16640 18772 Request: GET /api/notifications/
INFO 2025-11-29 13:24:09,207 runserver 16640 6836 [mHTTP GET /api/notifications/ 200 [0.01, 127.0.0.1:56547][0m
INFO 2025-11-29 13:24:14,500 authentication 16640 192 SimpleTokenAuthentication: Header: Bearer farmer_token_168
INFO 2025-11-29 13:24:14,500 authentication 16640 192 SimpleTokenAuthentication: Token: farmer_token_168
INFO 2025-11-29 13:24:14,500 authentication 16640 192 SimpleTokenAuthentication: User ID: 168
INFO 2025-11-29 13:24:14,501 authentication 16640 192 SimpleTokenAuthentication: User found: farmer_01711111111 (farmer)
INFO 2025-11-29 13:24:14,502 views 16640 192 Request: GET /api/notifications/
INFO 2025-11-29 13:24:14,503 runserver 16640 6836 [mHTTP GET /api/notifications/ 200 [0.00, 127.0.0.1:56547][0m
INFO 2025-11-29 13:24:17,642 authentication 16640 18044 SimpleTokenAuthentication: Header: Bearer farmer_token_189
INFO 2025-11-29 13:24:17,643 authentication 16640 18044 SimpleTokenAuthentication: Token: farmer_token_189
INFO 2025-11-29 13:24:17,643 authentication 16640 18044 SimpleTokenAuthentication: User ID: 189
INFO 2025-11-29 13:24:17,644 authentication 16640 18044 SimpleTokenAuthentication: User found: farmer_sfsdfdf (farmer)
INFO 2025-11-29 13:24:17,644 views 16640 18044 Request: GET /api/notifications/
INFO 2025-11-29 13:24:17,646 runserver 16640 6836 [mHTTP GET /api/notifications/ 200 [0.00, 127.0.0.1:56547][0m
INFO 2025-11-29 13:24:22,363 authentication 16640 7536 SimpleTokenAuthentication: Header: Bearer farmer_token_168
INFO 2025-11-29 13:24:22,363 authentication 16640 7536 SimpleTokenAuthentication: Token: farmer_token_168
INFO 2025-11-29 13:24:22,363 authentication 16640 7536 SimpleTokenAuthentication: User ID: 168
INFO 2025-11-29 13:24:22,365 authentication 16640 7536 SimpleTokenAuthentication: User found: farmer_01711111111 (farmer)
INFO 2025-11-29 13:24:22,365 views 16640 7536 Request: GET /api/notifications/
INFO 2025-11-29 13:24:22,366 runserver 16640 6836 [mHTTP GET /api/notifications/ 200 [0.00, 127.0.0.1:56547][0m
INFO 2025-11-29 13:24:34,655 authentication 16640 19028 SimpleTokenAuthentication: Header: Bearer farmer_token_168
INFO 2025-11-29 13:24:34,655 authentication 16640 19028 SimpleTokenAuthentication: Token: farmer_token_168
INFO 2025-11-29 13:24:34,655 authentication 16640 19028 SimpleTokenAuthentication: User ID: 168
INFO 2025-11-29 13:24:34,656 authentication 16640 19028 SimpleTokenAuthentication: User found: farmer_01711111111 (farmer)
INFO 2025-11-29 13:24:34,656 views 16640 19028 Request: GET /api/notifications/
INFO 2025-11-29 13:24:34,658 runserver 16640 6836 [mHTTP GET /api/notifications/ 200 [0.00, 127.0.0.1:63244][0m
INFO 2025-11-29 13:24:39,201 authentication 16640 3052 SimpleTokenAuthentication: Header: Bearer farmer_token_189
INFO 2025-11-29 13:24:39,201 authentication 16640 3052 SimpleTokenAuthentication: Token: farmer_token_189
INFO 2025-11-29 13:24:39,202 authentication 16640 3052 SimpleTokenAuthentication: User ID: 189
INFO 2025-11-29 13:24:39,203 authentication 16640 3052 SimpleTokenAuthentication: User found: farmer_sfsdfdf (farmer)
INFO 2025-11-29 13:24:39,203 views 16640 3052 Request: GET /api/notifications/
INFO 2025-11-29 13:24:39,204 runserver 16640 6836 [mHTTP GET /api/notifications/ 200 [0.00, 127.0.0.1:63244][0m
INFO 2025-11-29 13:24:44,502 authentication 16640 7312 SimpleTokenAuthentication: Header: Bearer farmer_token_168
INFO 2025-11-29 13:24:44,502 authentication 16640 7312 SimpleTokenAuthentication: Token: farmer_token_168
INFO 2025-11-29 13:24:44,502 authentication 16640 7312 SimpleTokenAuthentication: User ID: 168
INFO 2025-11-29 13:24:44,503 authentication 16640 7312 SimpleTokenAuthentication: User found: farmer_01711111111 (farmer)
INFO 2025-11-29 13:24:44,503 views 16640 7312 Request: GET /api/notifications/
INFO 2025-11-29 13:24:44,505 runserver 16640 6836 [mHTTP GET /api/notifications/ 200 [0.01, 127.0.0.1:63244][0m
INFO 2025-11-29 13:24:47,639 authentication 16640 1488 SimpleTokenAuthentication: Header: Bearer farmer_token_189
INFO 2025-11-29 13:24:47,639 authentication 16640 1488 SimpleTokenAuthentication: Token: farmer_token_189
INFO 2025-11-29 13:24:47,639 authentication 16640 1488 SimpleTokenAuthentication: User ID: 189
INFO 2025-11-29 13:24:47,641 authentication 16640 1488 SimpleTokenAuthentication: User found: farmer_sfsdfdf (farmer)
INFO 2025-11-29 13:24:47,641 views 16640 1488 Request: GET /api/notifications/
INFO 2025-11-29 13:24:47,642 runserver 16640 6836 [mHTTP GET /api/notifications/ 200 [0.00, 127.0.0.1:63244][0m
INFO 2025-11-29 13:24:52,360 authentication 16640 15404 SimpleTokenAuthentication: Header: Bearer farmer_token_168
INFO 2025-11-29 13:24:52,361 authentication 16640 15404 SimpleTokenAuthentication: Token: farmer_token_168
INFO 2025-11-29 13:24:52,361 authentication 16640 15404 SimpleTokenAuthentication: User ID: 168
INFO 2025-11-29 13:24:52,362 authentication 16640 15404 SimpleTokenAuthentication: User found: farmer_01711111111 (farmer)
INFO 2025-11-29 13:24:52,362 views 16640 15404 Request: GET /api/notifications/
INFO 2025-11-29 13:24:52,364 runserver 16640 6836 [mHTTP GET /api/notifications/ 200 [0.01, 127.0.0.1:63244][0m
INFO 2025-11-29 13:25:04,650 authentication 16640 12672 SimpleTokenAuthentication: Header: Bearer farmer_token_168
INFO 2025-11-29 13:25:04,651 authentication 16640 12672 SimpleTokenAuthentication: Token: farmer_token_168
INFO 2025-11-29 13:25:04,651 authentication 16640 12672 SimpleTokenAuthentication: User ID: 168
INFO 2025-11-29 13:25:04,652 authentication 16640 12672 SimpleTokenAuthentication: User found: farmer_01711111111 (farmer)
INFO 2025-11-29 13:25:04,652 views 16640 12672 Request: GET /api/notifications/
INFO 2025-11-29 13:25:04,653 runserver 16640 6836 [mHTTP GET /api/notifications/ 200 [0.00, 127.0.0.1:63244][0m
INFO 2025-11-29 13:25:09,205 authentication 16640 19276 SimpleTokenAuthentication: Header: Bearer farmer_token_189
INFO 2025-11-29 13:25:09,205 authentication 16640 19276 SimpleTokenAuthentication: Token: farmer_token_189
INFO 2025-11-29 13:25:09,205 authentication 16640 19276 SimpleTokenAuthentication: User ID: 189
INFO 2025-11-29 13:25:09,206 authentication 16640 19276 SimpleTokenAuthentication: User found: farmer_sfsdfdf (farmer)
INFO 2025-11-29 13:25:09,207 views 16640 19276 Request: GET /api/notifications/
INFO 2025-11-29 13:25:09,209 runserver 16640 6836 [mHTTP GET /api/notifications/ 200 [0.01, 127.0.0.1:63244][0m
INFO 2025-11-29 13:25:09,994 views 16640 18628 Request: GET /api/current-weather-live/
INFO 2025-11-29 13:25:09,994 authentication 16640 16364 SimpleTokenAuthentication: Header: Bearer farmer_token_189
INFO 2025-11-29 13:25:09,995 authentication 16640 16364 SimpleTokenAuthentication: Token: farmer_token_189
INFO 2025-11-29 13:25:09,995 authentication 16640 16364 SimpleTokenAuthentication: User ID: 189
INFO 2025-11-29 13:25:09,996 authentication 16640 16364 SimpleTokenAuthentication: User found: farmer_sfsdfdf (farmer)
INFO 2025-11-29 13:25:09,997 views 16640 16364 Request: GET /api/farmer-dashboard-data/
INFO 2025-11-29 13:25:10,000 runserver 16640 6836 [mHTTP GET /api/farmer-dashboard-data/ 200 [0.01, 127.0.0.1:56268][0m
INFO 2025-11-29 13:25:10,001 authentication 16640 5956 SimpleTokenAuthentication: Header: Bearer farmer_token_189
INFO 2025-11-29 13:25:10,001 authentication 16640 5956 SimpleTokenAuthentication: Token: farmer_token_189
INFO 2025-11-29 13:25:10,002 authentication 16640 5956 SimpleTokenAuthentication: User ID: 189
INFO 2025-11-29 13:25:10,004 authentication 16640 5956 SimpleTokenAuthentication: User found: farmer_sfsdfdf (farmer)
INFO 2025-11-29 13:25:10,004 views 16640 5956 Request: GET /api/notifications/
INFO 2025-11-29 13:25:10,006 authentication 16640 14148 SimpleTokenAuthentication: Header: Bearer farmer_token_189
INFO 2025-11-29 13:25:10,006 authentication 16640 14148 SimpleTokenAuthentication: Token: farmer_token_189
INFO 2025-11-29 13:25:10,006 authentication 16640 14148 SimpleTokenAuthentication: User ID: 189
INFO 2025-11-29 13:25:10,007 runserver 16640 6836 [mHTTP GET /api/notifications/ 200 [0.01, 127.0.0.1:54813][0m
INFO 2025-11-29 13:25:10,008 authentication 16640 14148 SimpleTokenAuthentication: User found: farmer_sfsdfdf (farmer)
INFO 2025-11-29 13:25:10,008 views 16640 14148 Request: GET /api/farmer-dashboard-data/
INFO 2025-11-29 13:25:10,011 runserver 16640 6836 [mHTTP GET /api/farmer-dashboard-data/ 200 [0.01, 127.0.0.1:56268][0m
INFO 2025-11-29 13:25:10,012 authentication 16640 10584 SimpleTokenAuthentication: Header: Bearer farmer_token_189
INFO 2025-11-29 13:25:10,012 authentication 16640 10584 SimpleTokenAuthentication: Token: farmer_token_189
INFO 2025-11-29 13:25:10,012 authentication 16640 10584 SimpleTokenAuthentication: User ID: 189
INFO 2025-11-29 13:25:10,013 authentication 16640 10584 SimpleTokenAuthentication: User found: farmer_sfsdfdf (farmer)
INFO 2025-11-29 13:25:10,013 views 16640 10584 Request: GET /api/notifications/
INFO 2025-11-29 13:25:10,015 authentication 16640 3688 SimpleTokenAuthentication: Header: Bearer farmer_token_189
INFO 2025-11-29 13:25:10,015 authentication 16640 3688 SimpleTokenAuthentication: Token: farmer_token_189
INFO 2025-11-29 13:25:10,015 authentication 16640 3688 SimpleTokenAuthentication: User ID: 189
INFO 2025-11-29 13:25:10,016 runserver 16640 6836 [mHTTP GET /api/notifications/ 200 [0.01, 127.0.0.1:54813][0m
INFO 2025-11-29 13:25:10,017 authentication 16640 3688 SimpleTokenAuthentication: User found: farmer_sfsdfdf (farmer)
INFO 2025-11-29 13:25:10,017 views 16640 3688 Request: GET /api/farmer-dashboard-data/
INFO 2025-11-29 13:25:10,021 runserver 16640 6836 [mHTTP GET /api/farmer-dashboard-data/ 200 [0.01, 127.0.0.1:56268][0m
INFO 2025-11-29 13:25:10,022 authentication 16640 10652 SimpleTokenAuthentication: Header: Bearer farmer_token_189
INFO 2025-11-29 13:25:10,022 authentication 16640 10652 SimpleTokenAuthentication: Token: farmer_token_189
INFO 2025-11-29 13:25:10,022 authentication 16640 10652 SimpleTokenAuthentication: User ID: 189
INFO 2025-11-29 13:25:10,025 authentication 16640 10652 SimpleTokenAuthentication: User found: farmer_sfsdfdf (farmer)
INFO 2025-11-29 13:25:10,026 views 16640 10652 Request: GET /api/notifications/
INFO 2025-11-29 13:25:10,030 authentication 16640 16112 SimpleTokenAuthentication: Header: Bearer farmer_token_189
INFO 2025-11-29 13:25:10,030 authentication 16640 16112 SimpleTokenAuthentication: Token: farmer_token_189
INFO 2025-11-29 13:25:10,030 authentication 16640 16112 SimpleTokenAuthentication: User ID: 189
INFO 2025-11-29 13:25:10,032 runserver 16640 6836 [mHTTP GET /api/notifications/ 200 [0.01, 127.0.0.1:54813][0m
INFO 2025-11-29 13:25:10,032 authentication 16640 16112 SimpleTokenAuthentication: User found: farmer_sfsdfdf (farmer)
INFO 2025-11-29 13:25:10,033 views 16640 16112 Request: GET /api/farmer-dashboard-data/
INFO 2025-11-29 13:25:10,036 runserver 16640 6836 [mHTTP GET /api/farmer-dashboard-data/ 200 [0.01, 127.0.0.1:56268][0m
INFO 2025-11-29 13:25:10,037 authentication 16640 12344 SimpleTokenAuthentication: Header: Bearer farmer_token_189
INFO 2025-11-29 13:25:10,037 authentication 16640 12344 SimpleTokenAuthentication: Token: farmer_token_189
INFO 2025-11-29 13:25:10,037 authentication 16640 12344 SimpleTokenAuthentication: User ID: 189
INFO 2025-11-29 13:25:10,039 authentication 16640 12344 SimpleTokenAuthentication: User found: farmer_sfsdfdf (farmer)
INFO 2025-11-29 13:25:10,039 views 16640 12344 Request: GET /api/notifications/
INFO 2025-11-29 13:25:10,041 authentication 16640 2468 SimpleTokenAuthentication: Header: Bearer farmer_token_189
INFO 2025-11-29 13:25:10,042 authentication 16640 2468 SimpleTokenAuthentication: Token: farmer_token_189
INFO 2025-11-29 13:25:10,042 runserver 16640 6836 [mHTTP GET /api/notifications/ 200 [0.01, 127.0.0.1:54813][0m
INFO 2025-11-29 13:25:10,042 authentication 16640 2468 SimpleTokenAuthentication: User ID: 189
INFO 2025-11-29 13:25:10,044 authentication 16640 2468 SimpleTokenAuthentication: User found: farmer_sfsdfdf (farmer)
INFO 2025-11-29 13:25:10,044 views 16640 2468 Request: GET /api/farmer-dashboard-data/
INFO 2025-11-29 13:25:10,047 runserver 16640 6836 [mHTTP GET /api/farmer-dashboard-data/ 200 [0.01, 127.0.0.1:56268][0m
INFO 2025-11-29 13:25:10,049 authentication 16640 5136 SimpleTokenAuthentication: Header: Bearer farmer_token_189
INFO 2025-11-29 13:25:10,049 authentication 16640 5136 SimpleTokenAuthentication: Token: farmer_token_189
INFO 2025-11-29 13:25:10,049 authentication 16640 5136 SimpleTokenAuthentication: User ID: 189
INFO 2025-11-29 13:25:10,051 authentication 16640 5136 SimpleTokenAuthentication: User found: farmer_sfsdfdf (farmer)
INFO 2025-11-29 13:25:10,051 views 16640 5136 Request: GET /api/notifications/
INFO 2025-11-29 13:25:10,052 authentication 16640 2368 SimpleTokenAuthentication: Header: Bearer farmer_token_189
INFO 2025-11-29 13:25:10,052 authentication 16640 2368 SimpleTokenAuthentication: Token: farmer_token_189
INFO 2025-11-29 13:25:10,052 authentication 16640 2368 SimpleTokenAuthentication: User ID: 189
INFO 2025-11-29 13:25:10,054 authentication 16640 2368 SimpleTokenAuthentication: User found: farmer_sfsdfdf (farmer)
INFO 2025-11-29 13:25:10,054 views 16640 2368 Request: GET /api/farmer-dashboard-data/
INFO 2025-11-29 13:25:10,055 runserver 16640 6836 [mHTTP GET /api/notifications/ 200 [0.01, 127.0.0.1:54813][0m
INFO 2025-11-29 13:25:10,057 runserver 16640 6836 [mHTTP GET /api/farmer-dashboard-data/ 200 [0.01, 127.0.0.1:56268][0m
INFO 2025-11-29 13:25:10,061 authentication 16640 13960 SimpleTokenAuthentication: Header: Bearer farmer_token_189
INFO 2025-11-29 13:25:10,061 authentication 16640 13960 SimpleTokenAuthentication: Token: farmer_token_189
INFO 2025-11-29 13:25:10,062 authentication 16640 13960 SimpleTokenAuthentication: User ID: 189
INFO 2025-11-29 13:25:10,063 authentication 16640 18804 SimpleTokenAuthentication: Header: Bearer farmer_token_189
INFO 2025-11-29 13:25:10,063 authentication 16640 18804 SimpleTokenAuthentication: Token: farmer_token_189
INFO 2025-11-29 13:25:10,063 authentication 16640 18804 SimpleTokenAuthentication: User ID: 189
INFO 2025-11-29 13:25:10,063 authentication 16640 13960 SimpleTokenAuthentication: User found: farmer_sfsdfdf (farmer)
INFO 2025-11-29 13:25:10,063 views 16640 13960 Request: GET /api/notifications/
INFO 2025-11-29 13:25:10,064 authentication 16640 18804 SimpleTokenAuthentication: User found: farmer_sfsdfdf (farmer)
INFO 2025-11-29 13:25:10,065 views 16640 18804 Request: GET /api/farmer-dashboard-data/
INFO 2025-11-29 13:25:10,066 runserver 16640 6836 [mHTTP GET /api/notifications/ 200 [0.01, 127.0.0.1:54813][0m
INFO 2025-11-29 13:25:10,067 runserver 16640 6836 [mHTTP GET /api/farmer-dashboard-data/ 200 [0.01, 127.0.0.1:56268][0m
INFO 2025-11-29 13:25:10,071 authentication 16640 17252 SimpleTokenAuthentication: Header: Bearer farmer_token_189
INFO 2025-11-29 13:25:10,071 authentication 16640 4272 SimpleTokenAuthentication: Header: Bearer farmer_token_189
INFO 2025-11-29 13:25:10,071 authentication 16640 17252 SimpleTokenAuthentication: Token: farmer_token_189
INFO 2025-11-29 13:25:10,072 authentication 16640 4272 SimpleTokenAuthentication: Token: farmer_token_189
INFO 2025-11-29 13:25:10,072 authentication 16640 17252 SimpleTokenAuthentication: User ID: 189
INFO 2025-11-29 13:25:10,072 authentication 16640 4272 SimpleTokenAuthentication: User ID: 189
INFO 2025-11-29 13:25:10,073 authentication 16640 17252 SimpleTokenAuthentication: User found: farmer_sfsdfdf (farmer)
INFO 2025-11-29 13:25:10,073 authentication 16640 4272 SimpleTokenAuthentication: User found: farmer_sfsdfdf (farmer)
INFO 2025-11-29 13:25:10,073 views 16640 17252 Request: GET /api/notifications/
INFO 2025-11-29 13:25:10,073 views 16640 4272 Request: GET /api/farmer-dashboard-data/
INFO 2025-11-29 13:25:10,076 runserver 16640 6836 [mHTTP GET /api/farmer-dashboard-data/ 200 [0.01, 127.0.0.1:56268][0m
INFO 2025-11-29 13:25:10,076 runserver 16640 6836 [mHTTP GET /api/notifications/ 200 [0.01, 127.0.0.1:54813][0m
INFO 2025-11-29 13:25:10,080 authentication 16640 3548 SimpleTokenAuthentication: Header: Bearer farmer_token_189
INFO 2025-11-29 13:25:10,080 authentication 16640 12404 SimpleTokenAuthentication: Header: Bearer farmer_token_189
INFO 2025-11-29 13:25:10,080 authentication 16640 3548 SimpleTokenAuthentication: Token: farmer_token_189
INFO 2025-11-29 13:25:10,080 authentication 16640 12404 SimpleTokenAuthentication: Token: farmer_token_189
INFO 2025-11-29 13:25:10,080 authentication 16640 3548 SimpleTokenAuthentication: User ID: 189
INFO 2025-11-29 13:25:10,080 authentication 16640 12404 SimpleTokenAuthentication: User ID: 189
INFO 2025-11-29 13:25:10,081 authentication 16640 3548 SimpleTokenAuthentication: User found: farmer_sfsdfdf (farmer)
INFO 2025-11-29 13:25:10,082 authentication 16640 12404 SimpleTokenAuthentication: User found: farmer_sfsdfdf (farmer)
INFO 2025-11-29 13:25:10,082 views 16640 3548 Request: GET /api/farmer-dashboard-data/
INFO 2025-11-29 13:25:10,082 views 16640 12404 Request: GET /api/notifications/
INFO 2025-11-29 13:25:10,084 runserver 16640 6836 [mHTTP GET /api/farmer-dashboard-data/ 200 [0.01, 127.0.0.1:56268][0m
INFO 2025-11-29 13:25:10,085 runserver 16640 6836 [mHTTP GET /api/notifications/ 200 [0.01, 127.0.0.1:54813][0m
INFO 2025-11-29 13:25:10,088 authentication 16640 3052 SimpleTokenAuthentication: Header: Bearer farmer_token_189
INFO 2025-11-29 13:25:10,089 authentication 16640 13388 SimpleTokenAuthentication: Header: Bearer farmer_token_189
INFO 2025-11-29 13:25:10,089 authentication 16640 3052 SimpleTokenAuthentication: Token: farmer_token_189
INFO 2025-11-29 13:25:10,089 authentication 16640 13388 SimpleTokenAuthentication: Token: farmer_token_189
INFO 2025-11-29 13:25:10,089 authentication 16640 3052 SimpleTokenAuthentication: User ID: 189
INFO 2025-11-29 13:25:10,089 authentication 16640 13388 SimpleTokenAuthentication: User ID: 189
INFO 2025-11-29 13:25:10,090 authentication 16640 3052 SimpleTokenAuthentication: User found: farmer_sfsdfdf (farmer)
INFO 2025-11-29 13:25:10,090 views 16640 3052 Request: GET /api/farmer-dashboard-data/
INFO 2025-11-29 13:25:10,090 authentication 16640 13388 SimpleTokenAuthentication: User found: farmer_sfsdfdf (farmer)
INFO 2025-11-29 13:25:10,091 views 16640 13388 Request: GET /api/notifications/
INFO 2025-11-29 13:25:10,093 runserver 16640 6836 [mHTTP GET /api/farmer-dashboard-data/ 200 [0.01, 127.0.0.1:56268][0m
INFO 2025-11-29 13:25:10,094 runserver 16640 6836 [mHTTP GET /api/notifications/ 200 [0.01, 127.0.0.1:54813][0m
INFO 2025-11-29 13:25:10,096 authentication 16640 19292 SimpleTokenAuthentication: Header: Bearer farmer_token_189
INFO 2025-11-29 13:25:10,096 authentication 16640 19292 SimpleTokenAuthentication: Token: farmer_token_189
INFO 2025-11-29 13:25:10,096 authentication 16640 19292 SimpleTokenAuthentication: User ID: 189
INFO 2025-11-29 13:25:10,097 authentication 16640 19292 SimpleTokenAuthentication: User found: farmer_sfsdfdf (farmer)
INFO 2025-11-29 13:25:10,097 views 16640 19292 Request: GET /api/notifications/
INFO 2025-11-29 13:25:10,099 runserver 16640 6836 [mHTTP GET /api/notifications/ 200 [0.00, 127.0.0.1:54813][0m
INFO 2025-11-29 13:25:10,376 runserver 16640 6836 [mHTTP GET /api/current-weather-live/ 200 [0.39, 127.0.0.1:63244][0m
INFO 2025-11-29 13:25:10,380 views 16640 19356 Request: GET /api/current-weather-live/
INFO 2025-11-29 13:25:10,492 runserver 16640 6836 [mHTTP GET /api/current-weather-live/ 200 [0.11, 127.0.0.1:63244][0m
INFO 2025-11-29 13:25:10,494 views 16640 1844 Request: GET /api/current-weather-live/
INFO 2025-11-29 13:25:10,600 runserver 16640 6836 [mHTTP GET /api/current-weather-live/ 200 [0.11, 127.0.0.1:63244][0m
INFO 2025-11-29 13:25:10,603 views 16640 19020 Request: GET /api/current-weather-live/
INFO 2025-11-29 13:25:10,709 runserver 16640 6836 [mHTTP GET /api/current-weather-live/ 200 [0.11, 127.0.0.1:63244][0m
INFO 2025-11-29 13:25:10,713 views 16640 7276 Request: GET /api/current-weather-live/
INFO 2025-11-29 13:25:10,819 runserver 16640 6836 [mHTTP GET /api/current-weather-live/ 200 [0.11, 127.0.0.1:63244][0m
INFO 2025-11-29 13:25:10,822 views 16640 12116 Request: GET /api/current-weather-live/
INFO 2025-11-29 13:25:10,927 runserver 16640 6836 [mHTTP GET /api/current-weather-live/ 200 [0.11, 127.0.0.1:63244][0m
INFO 2025-11-29 13:25:10,930 views 16640 18664 Request: GET /api/current-weather-live/
INFO 2025-11-29 13:25:11,036 runserver 16640 6836 [mHTTP GET /api/current-weather-live/ 200 [0.11, 127.0.0.1:63244][0m
INFO 2025-11-29 13:25:11,047 views 16640 18152 Request: GET /api/current-weather-live/
INFO 2025-11-29 13:25:11,152 runserver 16640 6836 [mHTTP GET /api/current-weather-live/ 200 [0.11, 127.0.0.1:63244][0m
INFO 2025-11-29 13:25:11,155 views 16640 11808 Request: GET /api/current-weather-live/
INFO 2025-11-29 13:25:11,262 runserver 16640 6836 [mHTTP GET /api/current-weather-live/ 200 [0.11, 127.0.0.1:63244][0m
INFO 2025-11-29 13:25:11,267 views 16640 10700 Request: GET /api/current-weather-live/
INFO 2025-11-29 13:25:11,376 runserver 16640 6836 [mHTTP GET /api/current-weather-live/ 200 [0.11, 127.0.0.1:63244][0m
INFO 2025-11-29 13:25:40,022 authentication 16640 14588 SimpleTokenAuthentication: Header: Bearer farmer_token_189
INFO 2025-11-29 13:25:40,022 authentication 16640 14588 SimpleTokenAuthentication: Token: farmer_token_189
INFO 2025-11-29 13:25:40,023 authentication 16640 14588 SimpleTokenAuthentication: User ID: 189
INFO 2025-11-29 13:25:40,025 authentication 16640 14588 SimpleTokenAuthentication: User found: farmer_sfsdfdf (farmer)
INFO 2025-11-29 13:25:40,025 views 16640 14588 Request: GET /api/notifications/
